CustomerID,Name,Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
25173,Customer_25173,22,Female,New York,23,58.53,403,0
25174,Customer_25174,30,Male,Chicago,13,72.97,171,1
25175,Customer_25175,49,Female,Miami,2,76.6,74,1
25176,Customer_25176,45,Male,Chicago,23,84.2,357,1
25177,Customer_25177,54,Female,Los Angeles,9,77.88,246,1
25178,Customer_25178,36,Female,Los Angeles,16,48.9,78,0
25179,Customer_25179,36,Female,Los Angeles,16,79.4,90,0
25180,Customer_25180,46,Female,Houston,7,72.57,181,1
25181,Customer_25181,65,Male,Los Angeles,21,68.65,446,0
25182,Customer_25182,45,Female,Miami,24,47.07,209,1
25183,Customer_25183,18,Female,Los Angeles,16,95.66,274,1
25184,Customer_25184,34,Male,Chicago,22,65.83,177,0
25185,Customer_25185,42,Female,Chicago,21,34.89,326,1
25186,Customer_25186,58,Female,Houston,1,69.34,317,0
25187,Customer_25187,24,Male,New York,21,50.26,281,0
25188,Customer_25188,29,Male,Los Angeles,15,46.4,66,0
25189,Customer_25189,34,Female,Los Angeles,6,67.24,257,0
25190,Customer_25190,42,Female,Los Angeles,16,94.15,411,1
25191,Customer_25191,18,Male,Chicago,24,95.11,312,0
25192,Customer_25192,39,Male,Chicago,6,84.18,197,1
25193,Customer_25193,38,Female,Chicago,21,60.62,370,0
25194,Customer_25194,25,Female,Miami,14,76.28,185,1
25195,Customer_25195,57,Male,Chicago,12,41.36,455,1
25196,Customer_25196,20,Male,Houston,4,57.92,247,0
25197,Customer_25197,23,Male,Los Angeles,18,70.84,322,0
25198,Customer_25198,25,Male,Miami,16,38.36,361,0
25199,Customer_25199,44,Female,New York,22,31.0,471,1
25200,Customer_25200,42,Female,Houston,6,70.3,57,0
25201,Customer_25201,59,Female,Houston,10,75.33,395,0
25202,Customer_25202,51,Female,Miami,20,59.51,485,0
25203,Customer_25203,55,Female,Los Angeles,12,66.0,183,0
25204,Customer_25204,19,Male,Miami,2,91.59,373,0
25205,Customer_25205,21,Female,Houston,23,62.13,172,0
25206,Customer_25206,29,Male,Chicago,6,34.86,257,1
25207,Customer_25207,50,Female,Houston,16,42.45,498,0
25208,Customer_25208,47,Female,Houston,13,36.39,421,0
25209,Customer_25209,48,Female,Chicago,8,64.02,350,0
25210,Customer_25210,67,Female,Los Angeles,1,61.99,339,0
25211,Customer_25211,21,Female,New York,15,73.54,328,0
25212,Customer_25212,70,Male,Miami,12,43.91,147,0
25213,Customer_25213,32,Female,Chicago,23,34.59,476,1
25214,Customer_25214,42,Male,Chicago,19,58.03,409,0
25215,Customer_25215,26,Female,Miami,23,78.2,198,0
25216,Customer_25216,63,Male,Chicago,23,99.84,439,0
25217,Customer_25217,19,Female,Los Angeles,1,79.14,298,1
25218,Customer_25218,18,Male,Miami,15,68.71,420,0
25219,Customer_25219,44,Female,Chicago,7,83.24,181,1
25220,Customer_25220,41,Male,Houston,22,86.24,166,0
25221,Customer_25221,21,Female,Miami,24,89.9,99,1
25222,Customer_25222,69,Male,Chicago,10,98.9,287,0
25223,Customer_25223,57,Female,Miami,8,98.89,283,1
25224,Customer_25224,28,Male,Chicago,14,91.15,289,0
25225,Customer_25225,18,Male,New York,4,88.95,68,0
25226,Customer_25226,55,Male,New York,23,55.08,193,1
25227,Customer_25227,44,Female,New York,10,48.04,144,0
25228,Customer_25228,23,Female,New York,22,64.43,314,1
25229,Customer_25229,52,Female,Los Angeles,9,74.39,219,0
25230,Customer_25230,29,Male,Miami,15,68.58,91,0
25231,Customer_25231,36,Male,Miami,17,45.2,240,0
25232,Customer_25232,63,Male,Chicago,5,37.2,63,0
25233,Customer_25233,39,Male,Chicago,3,39.75,178,0
25234,Customer_25234,28,Female,Miami,16,44.26,270,0
25235,Customer_25235,41,Female,Chicago,14,70.23,261,0
25236,Customer_25236,35,Male,Miami,4,52.58,319,0
25237,Customer_25237,68,Male,New York,21,87.29,339,0
25238,Customer_25238,68,Male,Chicago,22,78.33,322,0
25239,Customer_25239,45,Female,Los Angeles,20,95.5,119,1
25240,Customer_25240,69,Female,Houston,3,60.46,440,0
25241,Customer_25241,59,Male,Los Angeles,1,84.21,156,0
25242,Customer_25242,40,Male,Miami,15,31.07,455,1
25243,Customer_25243,31,Male,Los Angeles,6,58.92,479,1
25244,Customer_25244,33,Male,Miami,7,82.12,155,1
25245,Customer_25245,27,Male,Miami,22,42.01,347,0
25246,Customer_25246,60,Female,Chicago,15,40.08,479,0
25247,Customer_25247,27,Female,Miami,15,59.07,128,0
25248,Customer_25248,55,Female,Los Angeles,10,68.11,339,1
25249,Customer_25249,41,Female,Chicago,18,34.97,500,1
25250,Customer_25250,33,Male,Chicago,24,59.61,141,0
25251,Customer_25251,68,Female,New York,5,51.55,133,1
25252,Customer_25252,52,Male,Los Angeles,9,83.11,50,1
25253,Customer_25253,28,Male,Chicago,2,65.92,299,1
25254,Customer_25254,30,Female,Chicago,8,44.0,457,0
25255,Customer_25255,46,Male,New York,5,58.07,264,1
25256,Customer_25256,63,Female,Houston,23,36.64,380,1
25257,Customer_25257,57,Female,New York,14,59.39,438,0
25258,Customer_25258,23,Female,Los Angeles,13,88.26,364,0
25259,Customer_25259,34,Female,New York,8,68.42,222,1
25260,Customer_25260,23,Female,Houston,2,99.46,366,1
25261,Customer_25261,69,Male,Houston,2,92.21,475,0
25262,Customer_25262,49,Female,Houston,3,64.0,142,0
25263,Customer_25263,41,Female,Houston,22,89.84,374,0
25264,Customer_25264,53,Male,Chicago,24,42.48,342,1
25265,Customer_25265,23,Female,Chicago,5,42.56,134,1
25266,Customer_25266,66,Male,New York,17,80.36,318,0
25267,Customer_25267,22,Male,Los Angeles,3,53.18,379,1
25268,Customer_25268,28,Male,Houston,16,85.3,458,0
25269,Customer_25269,70,Female,Chicago,16,51.74,128,0
25270,Customer_25270,34,Female,New York,11,61.47,429,0
25271,Customer_25271,62,Male,Miami,15,38.59,103,0
25272,Customer_25272,41,Female,Miami,4,55.45,314,1
25273,Customer_25273,51,Male,Houston,1,34.94,184,1
25274,Customer_25274,23,Female,New York,7,91.03,106,0
25275,Customer_25275,33,Female,New York,6,95.53,365,1
25276,Customer_25276,28,Female,Houston,24,31.27,125,1
25277,Customer_25277,47,Male,Chicago,15,89.31,51,0
25278,Customer_25278,30,Male,Chicago,3,88.96,94,0
25279,Customer_25279,47,Female,Chicago,4,35.3,202,1
25280,Customer_25280,44,Male,Los Angeles,2,56.44,476,0
25281,Customer_25281,34,Male,New York,17,72.94,344,0
25282,Customer_25282,60,Male,Chicago,15,98.05,176,1
25283,Customer_25283,19,Male,Houston,12,99.93,402,1
25284,Customer_25284,32,Female,Los Angeles,2,69.76,251,1
25285,Customer_25285,64,Male,Miami,22,44.97,419,1
25286,Customer_25286,36,Male,Los Angeles,9,66.61,361,1
25287,Customer_25287,45,Female,Chicago,3,89.15,112,1
25288,Customer_25288,41,Male,Miami,22,79.95,469,1
25289,Customer_25289,32,Female,Los Angeles,8,39.47,167,1
25290,Customer_25290,42,Male,New York,5,90.54,281,0
25291,Customer_25291,67,Male,New York,22,73.13,405,1
25292,Customer_25292,39,Female,Los Angeles,16,99.03,173,0
25293,Customer_25293,61,Female,Miami,6,73.95,80,1
25294,Customer_25294,29,Male,Los Angeles,20,89.67,94,0
25295,Customer_25295,50,Male,New York,17,98.16,231,0
25296,Customer_25296,68,Male,Chicago,3,73.48,256,1
25297,Customer_25297,42,Female,Chicago,21,86.49,423,0
25298,Customer_25298,53,Female,Los Angeles,3,87.18,492,0
25299,Customer_25299,36,Female,Chicago,17,99.56,486,0
25300,Customer_25300,46,Male,Houston,12,85.99,218,1
25301,Customer_25301,49,Male,Los Angeles,23,74.49,430,1
25302,Customer_25302,66,Male,Chicago,10,80.08,308,1
25303,Customer_25303,45,Female,Los Angeles,11,83.49,181,0
25304,Customer_25304,54,Female,Los Angeles,10,52.87,399,0
25305,Customer_25305,59,Female,Miami,2,67.78,137,1
25306,Customer_25306,29,Female,New York,22,99.58,123,1
25307,Customer_25307,65,Male,Chicago,14,45.98,303,0
25308,Customer_25308,67,Male,New York,3,38.74,413,0
25309,Customer_25309,56,Female,Los Angeles,6,39.86,319,0
25310,Customer_25310,20,Male,Houston,9,33.83,403,1
25311,Customer_25311,63,Female,Houston,12,82.9,455,1
25312,Customer_25312,49,Female,New York,22,78.71,62,0
25313,Customer_25313,27,Female,Chicago,24,95.68,286,1
25314,Customer_25314,54,Female,Miami,4,65.53,248,0
25315,Customer_25315,67,Male,New York,16,92.32,398,0
25316,Customer_25316,53,Female,Chicago,15,65.54,223,0
25317,Customer_25317,36,Female,Los Angeles,19,90.04,479,0
25318,Customer_25318,19,Male,New York,11,90.68,390,1
25319,Customer_25319,33,Female,Chicago,19,88.41,485,0
25320,Customer_25320,54,Female,Miami,21,49.94,229,1
25321,Customer_25321,58,Female,Chicago,23,60.5,322,0
25322,Customer_25322,39,Male,Chicago,16,62.16,290,1
25323,Customer_25323,65,Female,Miami,6,35.87,217,1
25324,Customer_25324,66,Male,Houston,20,47.14,136,0
25325,Customer_25325,51,Male,Miami,20,74.0,275,1
25326,Customer_25326,68,Male,New York,14,87.11,65,1
25327,Customer_25327,51,Male,Chicago,3,41.71,287,1
25328,Customer_25328,58,Male,Miami,9,38.17,216,0
25329,Customer_25329,62,Female,Chicago,22,88.41,258,1
25330,Customer_25330,64,Male,Chicago,15,61.37,80,1
25331,Customer_25331,50,Female,Los Angeles,16,43.18,151,1
25332,Customer_25332,30,Male,Miami,24,47.97,202,1
25333,Customer_25333,60,Male,Los Angeles,2,60.93,228,1
25334,Customer_25334,32,Male,Miami,1,98.15,126,1
25335,Customer_25335,47,Female,Los Angeles,11,42.86,381,0
25336,Customer_25336,38,Male,New York,8,37.72,481,1
25337,Customer_25337,43,Male,Houston,2,65.21,392,0
25338,Customer_25338,20,Male,New York,8,80.36,121,1
25339,Customer_25339,28,Female,Miami,10,51.07,282,1
25340,Customer_25340,30,Female,Chicago,19,84.82,405,1
25341,Customer_25341,51,Female,New York,18,51.82,57,0
25342,Customer_25342,67,Male,Chicago,22,55.7,440,1
25343,Customer_25343,37,Male,Los Angeles,24,41.95,147,0
25344,Customer_25344,51,Male,Los Angeles,21,40.28,204,0
25345,Customer_25345,52,Male,Miami,8,54.42,500,0
25346,Customer_25346,70,Male,Houston,3,61.06,440,1
25347,Customer_25347,27,Female,Houston,13,73.26,123,0
25348,Customer_25348,30,Male,Miami,22,96.84,50,1
25349,Customer_25349,59,Female,Houston,12,80.59,184,1
25350,Customer_25350,66,Female,Chicago,15,73.3,64,1
25351,Customer_25351,47,Male,Los Angeles,20,79.79,130,1
25352,Customer_25352,28,Female,Chicago,11,55.97,221,0
25353,Customer_25353,49,Female,Miami,20,84.36,76,1
25354,Customer_25354,50,Female,Miami,9,82.8,402,1
25355,Customer_25355,49,Male,Los Angeles,16,65.45,469,1
25356,Customer_25356,52,Male,Houston,6,38.35,399,1
25357,Customer_25357,20,Male,Miami,18,54.33,351,1
25358,Customer_25358,37,Male,Houston,9,35.72,294,0
25359,Customer_25359,25,Male,Houston,17,45.46,230,1
25360,Customer_25360,59,Female,Miami,5,68.89,283,1
25361,Customer_25361,50,Female,Miami,9,95.55,365,1
25362,Customer_25362,54,Male,Los Angeles,17,50.04,361,0
25363,Customer_25363,20,Female,Miami,17,80.73,369,0
25364,Customer_25364,41,Female,Miami,4,51.03,335,0
25365,Customer_25365,55,Male,Los Angeles,13,93.38,327,0
25366,Customer_25366,54,Female,Houston,5,74.24,205,1
25367,Customer_25367,66,Female,Houston,12,59.98,170,1
25368,Customer_25368,59,Male,Houston,22,81.62,267,0
25369,Customer_25369,27,Male,New York,17,93.49,219,1
25370,Customer_25370,48,Female,Houston,6,59.12,248,1
25371,Customer_25371,48,Male,Houston,16,86.89,323,0
25372,Customer_25372,31,Female,Houston,23,59.84,280,0
25373,Customer_25373,56,Female,Los Angeles,22,85.81,245,1
25374,Customer_25374,66,Male,Los Angeles,14,38.08,84,1
25375,Customer_25375,44,Male,New York,15,69.58,209,1
25376,Customer_25376,26,Female,New York,19,73.48,346,1
25377,Customer_25377,55,Male,Houston,14,90.14,256,1
25378,Customer_25378,52,Female,Los Angeles,8,63.61,398,0
25379,Customer_25379,23,Male,Houston,23,40.04,479,1
25380,Customer_25380,25,Female,Houston,22,49.1,171,1
25381,Customer_25381,19,Male,Chicago,1,80.37,342,0
25382,Customer_25382,44,Female,Houston,15,79.39,419,1
25383,Customer_25383,56,Male,Chicago,23,52.92,319,0
25384,Customer_25384,29,Male,Miami,11,57.07,94,1
25385,Customer_25385,46,Female,Los Angeles,18,82.55,117,1
25386,Customer_25386,62,Female,Miami,24,56.4,138,0
25387,Customer_25387,20,Male,Houston,19,38.24,333,1
25388,Customer_25388,49,Male,Los Angeles,20,85.85,339,0
25389,Customer_25389,65,Male,Houston,6,48.57,424,1
25390,Customer_25390,18,Male,New York,21,49.98,370,0
25391,Customer_25391,52,Female,Miami,9,94.49,241,0
25392,Customer_25392,56,Female,Los Angeles,18,37.03,445,0
25393,Customer_25393,39,Female,Houston,9,69.35,285,0
25394,Customer_25394,30,Male,New York,23,55.0,215,0
25395,Customer_25395,61,Male,Houston,23,80.44,122,1
25396,Customer_25396,39,Female,Miami,3,40.78,322,1
25397,Customer_25397,61,Male,Chicago,23,38.87,434,0
25398,Customer_25398,23,Male,Houston,3,54.26,342,0
25399,Customer_25399,33,Male,New York,3,81.86,350,0
25400,Customer_25400,38,Male,Chicago,10,59.32,452,1
25401,Customer_25401,64,Male,Los Angeles,20,90.81,168,0
25402,Customer_25402,52,Female,Chicago,17,35.6,60,1
25403,Customer_25403,31,Male,Los Angeles,8,44.77,273,0
25404,Customer_25404,26,Female,Miami,17,43.55,156,1
25405,Customer_25405,40,Male,Miami,21,65.27,498,0
25406,Customer_25406,23,Male,Los Angeles,17,59.39,231,0
25407,Customer_25407,47,Female,Los Angeles,2,74.73,300,0
25408,Customer_25408,38,Female,Houston,17,66.56,171,1
25409,Customer_25409,39,Male,Chicago,9,85.37,250,1
25410,Customer_25410,31,Male,Chicago,14,64.82,68,1
25411,Customer_25411,60,Female,Miami,18,73.47,59,0
25412,Customer_25412,23,Male,New York,2,75.04,182,1
25413,Customer_25413,43,Male,New York,16,91.4,154,1
25414,Customer_25414,18,Male,Chicago,5,89.02,228,0
25415,Customer_25415,39,Male,New York,6,90.83,490,1
25416,Customer_25416,55,Female,Miami,2,74.21,354,0
25417,Customer_25417,37,Male,Miami,21,69.25,204,0
25418,Customer_25418,49,Female,Houston,2,53.84,62,0
25419,Customer_25419,55,Male,New York,24,84.13,396,0
25420,Customer_25420,31,Male,New York,18,39.78,85,0
25421,Customer_25421,46,Female,Chicago,7,41.75,142,1
25422,Customer_25422,65,Female,Houston,6,74.4,408,1
25423,Customer_25423,25,Male,Houston,22,38.52,459,0
25424,Customer_25424,32,Female,New York,12,81.05,310,0
25425,Customer_25425,65,Female,Houston,16,30.79,425,0
25426,Customer_25426,31,Male,Houston,1,72.87,199,0
25427,Customer_25427,56,Male,Los Angeles,5,45.62,206,0
25428,Customer_25428,32,Female,Chicago,2,37.43,89,1
25429,Customer_25429,25,Female,New York,13,45.5,335,0
25430,Customer_25430,30,Female,Chicago,11,45.19,307,0
25431,Customer_25431,59,Female,Miami,2,33.71,304,0
25432,Customer_25432,45,Female,New York,14,81.52,389,1
25433,Customer_25433,30,Female,Miami,16,81.95,344,1
25434,Customer_25434,49,Female,Miami,18,74.51,237,0
25435,Customer_25435,65,Female,Chicago,20,50.97,263,0
25436,Customer_25436,42,Female,Los Angeles,12,56.56,430,0
25437,Customer_25437,40,Female,Houston,16,95.01,100,1
25438,Customer_25438,51,Male,Miami,8,33.48,409,0
25439,Customer_25439,36,Female,Chicago,9,71.86,297,0
25440,Customer_25440,22,Male,Chicago,24,36.77,102,1
25441,Customer_25441,35,Male,Miami,2,70.25,60,0
25442,Customer_25442,50,Male,New York,4,42.98,336,1
25443,Customer_25443,40,Male,Chicago,17,41.63,427,0
25444,Customer_25444,47,Male,Los Angeles,18,68.27,415,0
25445,Customer_25445,25,Female,Chicago,19,94.06,94,0
25446,Customer_25446,67,Female,Miami,7,48.72,264,1
25447,Customer_25447,47,Female,Chicago,15,86.54,160,1
25448,Customer_25448,47,Female,Houston,22,30.0,376,1
25449,Customer_25449,31,Female,Houston,1,78.55,454,1
25450,Customer_25450,21,Female,Los Angeles,2,67.17,200,0
25451,Customer_25451,35,Female,Chicago,8,76.05,407,1
25452,Customer_25452,41,Male,New York,2,66.65,59,1
25453,Customer_25453,48,Female,Houston,21,57.66,110,1
25454,Customer_25454,40,Female,New York,18,80.31,494,1
25455,Customer_25455,62,Male,Houston,7,91.68,53,1
25456,Customer_25456,62,Male,Chicago,1,96.95,153,1
25457,Customer_25457,51,Male,Chicago,9,87.95,275,0
25458,Customer_25458,61,Male,Houston,23,70.54,418,0
25459,Customer_25459,65,Male,New York,4,46.92,320,1
25460,Customer_25460,50,Female,New York,9,78.38,50,0
25461,Customer_25461,43,Female,Miami,2,92.26,258,0
25462,Customer_25462,36,Female,New York,14,47.53,174,0
25463,Customer_25463,34,Female,Houston,22,76.87,304,0
25464,Customer_25464,55,Female,Los Angeles,5,93.64,71,1
25465,Customer_25465,58,Male,New York,21,40.62,391,1
25466,Customer_25466,26,Female,New York,23,73.2,96,0
25467,Customer_25467,20,Male,New York,4,42.86,130,0
25468,Customer_25468,57,Female,New York,6,31.97,80,1
25469,Customer_25469,61,Male,Miami,9,69.49,436,0
25470,Customer_25470,58,Male,New York,1,78.5,392,0
