CustomerID,Name,Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
75094,Customer_75094,45,Female,Miami,18,61.09,382,0
75095,Customer_75095,53,Female,Miami,2,84.05,499,1
75096,Customer_75096,68,Female,Los Angeles,23,96.02,408,0
75097,Customer_75097,35,Male,New York,11,86.54,433,1
75098,Customer_75098,47,Male,Houston,19,76.27,318,1
75099,Customer_75099,45,Male,New York,3,88.51,357,0
75100,Customer_75100,46,Female,Miami,21,85.66,225,1
75101,Customer_75101,21,Female,Los Angeles,19,94.59,111,1
75102,Customer_75102,29,Female,Chicago,23,42.44,416,1
75103,Customer_75103,23,Male,Los Angeles,12,56.37,122,1
75104,Customer_75104,30,Female,Houston,17,83.11,454,1
75105,Customer_75105,59,Male,New York,15,39.36,369,1
75106,Customer_75106,61,Male,Houston,9,57.97,379,1
75107,Customer_75107,36,Female,Los Angeles,4,93.99,88,1
75108,Customer_75108,25,Female,Miami,18,69.42,442,1
75109,Customer_75109,38,Female,Chicago,19,71.42,91,1
75110,Customer_75110,47,Male,Miami,17,38.29,114,1
75111,Customer_75111,25,Female,Miami,1,33.71,198,1
75112,Customer_75112,51,Female,Houston,5,40.23,267,1
75113,Customer_75113,48,Male,Los Angeles,16,67.39,467,1
75114,Customer_75114,53,Male,Chicago,11,36.83,76,0
75115,Customer_75115,48,Female,Houston,8,38.12,133,1
75116,Customer_75116,59,Female,Chicago,16,62.17,158,0
75117,Customer_75117,66,Female,Los Angeles,12,54.97,353,1
75118,Customer_75118,66,Female,Miami,22,55.61,276,1
75119,Customer_75119,43,Male,Chicago,12,97.26,68,0
75120,Customer_75120,65,Female,Los Angeles,21,97.23,429,0
75121,Customer_75121,62,Female,New York,2,52.48,175,1
75122,Customer_75122,66,Male,Chicago,19,92.06,356,1
75123,Customer_75123,67,Female,Chicago,14,59.29,346,1
75124,Customer_75124,53,Male,Los Angeles,20,97.43,107,0
75125,Customer_75125,28,Female,Houston,16,67.19,119,1
75126,Customer_75126,55,Male,Houston,20,87.29,197,1
75127,Customer_75127,62,Male,Miami,7,72.41,133,1
75128,Customer_75128,51,Female,Houston,24,97.83,149,0
75129,Customer_75129,59,Male,Houston,4,44.68,296,0
75130,Customer_75130,28,Female,Houston,6,83.56,482,0
75131,Customer_75131,25,Female,Los Angeles,17,54.29,84,1
75132,Customer_75132,44,Male,Los Angeles,22,77.62,83,1
75133,Customer_75133,21,Female,Chicago,10,93.68,272,1
75134,Customer_75134,18,Male,New York,23,38.65,352,0
75135,Customer_75135,22,Male,Chicago,13,64.15,390,0
75136,Customer_75136,19,Female,Chicago,24,79.89,346,1
75137,Customer_75137,35,Female,Houston,21,54.4,65,0
75138,Customer_75138,29,Female,Chicago,17,83.75,210,1
75139,Customer_75139,42,Male,Miami,11,42.67,99,1
75140,Customer_75140,38,Female,Chicago,9,79.05,93,0
75141,Customer_75141,54,Female,Chicago,13,65.01,194,1
75142,Customer_75142,58,Female,Houston,2,38.77,172,0
75143,Customer_75143,42,Female,Chicago,9,41.22,314,0
75144,Customer_75144,50,Female,Los Angeles,6,75.11,436,1
75145,Customer_75145,45,Female,Los Angeles,13,95.76,289,1
75146,Customer_75146,21,Female,Chicago,21,70.42,52,1
75147,Customer_75147,70,Male,Los Angeles,19,91.92,302,1
75148,Customer_75148,66,Female,Chicago,23,67.22,393,1
75149,Customer_75149,46,Male,Houston,14,53.33,268,0
75150,Customer_75150,39,Female,Chicago,15,67.39,382,1
75151,Customer_75151,21,Female,Miami,11,82.93,153,1
75152,Customer_75152,52,Female,Los Angeles,13,58.24,179,0
75153,Customer_75153,47,Female,Houston,4,84.3,203,0
75154,Customer_75154,56,Female,Chicago,3,73.83,391,0
75155,Customer_75155,18,Female,Houston,2,38.78,478,0
75156,Customer_75156,59,Male,New York,3,90.77,241,0
75157,Customer_75157,23,Male,Houston,1,30.67,428,0
75158,Customer_75158,56,Male,Chicago,6,61.41,401,0
75159,Customer_75159,26,Female,Houston,18,40.88,296,0
75160,Customer_75160,54,Female,New York,22,45.71,148,1
75161,Customer_75161,24,Female,Los Angeles,3,54.19,330,0
75162,Customer_75162,39,Female,Chicago,13,61.57,315,0
75163,Customer_75163,27,Female,Chicago,3,43.3,421,0
75164,Customer_75164,67,Male,Houston,8,98.02,214,1
75165,Customer_75165,49,Female,Miami,2,33.55,485,0
75166,Customer_75166,23,Female,Chicago,9,95.08,105,1
75167,Customer_75167,47,Female,New York,21,35.47,96,1
75168,Customer_75168,51,Male,Miami,23,71.59,468,0
75169,Customer_75169,63,Female,Chicago,13,82.81,423,0
75170,Customer_75170,34,Female,Houston,16,90.58,194,0
75171,Customer_75171,59,Female,Miami,21,58.84,140,0
75172,Customer_75172,21,Female,Los Angeles,24,53.37,116,1
75173,Customer_75173,24,Male,Miami,23,82.04,397,0
75174,Customer_75174,37,Male,Chicago,17,66.12,50,0
75175,Customer_75175,19,Male,New York,9,91.34,366,0
75176,Customer_75176,70,Male,Miami,10,33.69,238,1
75177,Customer_75177,46,Female,Los Angeles,9,86.14,102,0
75178,Customer_75178,41,Male,Los Angeles,15,55.72,209,0
75179,Customer_75179,50,Female,New York,5,99.84,392,1
75180,Customer_75180,52,Male,New York,17,93.13,331,1
75181,Customer_75181,38,Female,Miami,19,69.4,195,0
75182,Customer_75182,44,Female,New York,8,80.7,410,0
75183,Customer_75183,35,Male,Miami,10,32.01,193,0
75184,Customer_75184,36,Female,New York,14,71.45,426,0
75185,Customer_75185,22,Female,Miami,18,74.71,212,0
75186,Customer_75186,40,Male,Los Angeles,4,59.59,90,0
75187,Customer_75187,37,Female,New York,13,82.62,189,1
75188,Customer_75188,42,Female,Chicago,5,35.94,477,0
75189,Customer_75189,46,Male,Miami,5,37.23,386,0
75190,Customer_75190,69,Male,Houston,1,80.03,279,0
75191,Customer_75191,42,Female,Chicago,13,51.72,169,0
75192,Customer_75192,66,Female,New York,24,41.6,483,0
75193,Customer_75193,25,Female,New York,20,57.41,443,1
75194,Customer_75194,63,Male,Chicago,12,81.72,208,1
75195,Customer_75195,33,Female,New York,3,46.53,337,1
75196,Customer_75196,58,Female,Houston,10,57.88,362,0
75197,Customer_75197,54,Male,Miami,7,38.06,56,1
75198,Customer_75198,18,Male,Miami,22,96.29,233,1
75199,Customer_75199,69,Female,Chicago,12,62.68,380,1
75200,Customer_75200,49,Female,Chicago,4,31.07,204,1
75201,Customer_75201,30,Male,Houston,20,75.37,293,1
75202,Customer_75202,36,Female,Miami,6,48.44,336,1
75203,Customer_75203,31,Female,Miami,23,33.14,380,1
75204,Customer_75204,62,Male,Chicago,18,52.41,401,0
75205,Customer_75205,45,Male,Los Angeles,10,56.07,473,0
75206,Customer_75206,52,Female,Los Angeles,18,91.06,439,0
75207,Customer_75207,70,Female,Miami,19,50.9,355,1
75208,Customer_75208,39,Male,Houston,20,42.51,129,0
75209,Customer_75209,57,Male,Houston,15,46.19,449,0
75210,Customer_75210,59,Female,Chicago,18,36.85,112,0
75211,Customer_75211,35,Female,New York,1,54.42,468,1
75212,Customer_75212,54,Male,Miami,23,75.84,203,1
75213,Customer_75213,18,Female,Los Angeles,15,62.99,318,1
75214,Customer_75214,51,Female,Los Angeles,15,64.61,424,0
75215,Customer_75215,52,Female,Chicago,10,80.4,266,0
75216,Customer_75216,22,Female,New York,22,51.18,301,1
75217,Customer_75217,41,Male,Miami,20,31.12,392,0
75218,Customer_75218,38,Male,Miami,9,46.58,462,0
75219,Customer_75219,26,Male,Miami,5,83.21,60,0
75220,Customer_75220,25,Male,New York,23,71.6,383,0
75221,Customer_75221,54,Female,New York,5,84.5,205,1
75222,Customer_75222,43,Female,Miami,19,71.36,83,0
75223,Customer_75223,59,Male,Houston,17,36.54,248,0
75224,Customer_75224,49,Female,Los Angeles,6,37.67,454,0
75225,Customer_75225,43,Female,New York,20,58.82,371,0
75226,Customer_75226,21,Female,Miami,16,59.4,305,0
75227,Customer_75227,22,Female,Houston,20,47.16,313,0
75228,Customer_75228,56,Female,New York,20,70.56,86,0
75229,Customer_75229,67,Female,Houston,21,63.75,483,1
75230,Customer_75230,37,Male,Los Angeles,6,88.89,107,1
75231,Customer_75231,32,Female,Chicago,7,97.06,416,0
75232,Customer_75232,58,Male,Los Angeles,20,34.87,218,0
75233,Customer_75233,55,Male,Chicago,7,82.17,397,1
75234,Customer_75234,52,Female,Chicago,5,78.43,488,1
75235,Customer_75235,70,Male,Chicago,10,61.36,223,1
75236,Customer_75236,33,Male,Houston,1,93.65,449,1
75237,Customer_75237,40,Female,New York,6,55.98,146,1
75238,Customer_75238,36,Female,New York,9,97.02,463,1
75239,Customer_75239,30,Female,Houston,16,60.2,114,1
75240,Customer_75240,26,Male,New York,13,40.11,144,0
75241,Customer_75241,31,Female,Houston,15,89.77,186,1
75242,Customer_75242,60,Male,Chicago,7,39.02,166,1
75243,Customer_75243,62,Male,Miami,14,62.07,176,1
75244,Customer_75244,62,Male,Houston,11,58.68,366,0
75245,Customer_75245,22,Female,New York,24,73.83,301,0
75246,Customer_75246,59,Female,Houston,12,92.9,399,0
75247,Customer_75247,19,Female,Chicago,1,58.16,292,0
75248,Customer_75248,41,Female,Houston,5,83.56,202,1
75249,Customer_75249,28,Female,Los Angeles,17,97.05,206,0
75250,Customer_75250,18,Female,Houston,2,64.79,250,0
75251,Customer_75251,19,Female,Chicago,19,48.75,439,0
75252,Customer_75252,60,Female,Chicago,17,97.82,133,0
75253,Customer_75253,63,Female,Miami,20,44.27,265,0
75254,Customer_75254,54,Female,Los Angeles,1,60.79,131,0
75255,Customer_75255,32,Male,New York,10,56.54,449,0
75256,Customer_75256,46,Male,Los Angeles,20,97.17,260,1
75257,Customer_75257,62,Female,New York,12,39.65,169,0
75258,Customer_75258,40,Male,Miami,13,46.11,56,1
75259,Customer_75259,39,Female,Houston,11,88.7,213,0
75260,Customer_75260,68,Male,New York,22,75.64,93,1
75261,Customer_75261,40,Male,Los Angeles,10,94.1,184,0
75262,Customer_75262,63,Male,Houston,15,85.68,72,0
75263,Customer_75263,35,Male,Los Angeles,19,91.61,292,0
75264,Customer_75264,21,Male,Chicago,8,67.72,177,0
75265,Customer_75265,49,Female,Houston,24,58.58,157,1
75266,Customer_75266,21,Female,Houston,11,50.36,459,0
75267,Customer_75267,36,Male,Miami,16,57.76,223,0
75268,Customer_75268,39,Female,Los Angeles,21,86.41,184,0
75269,Customer_75269,18,Female,New York,21,61.67,231,1
75270,Customer_75270,31,Male,New York,16,75.76,81,0
75271,Customer_75271,39,Female,Los Angeles,11,65.46,469,0
75272,Customer_75272,22,Male,New York,6,80.53,288,1
75273,Customer_75273,57,Female,Los Angeles,19,97.33,404,0
75274,Customer_75274,33,Female,New York,22,79.56,358,1
75275,Customer_75275,48,Female,Miami,3,39.76,276,0
75276,Customer_75276,38,Male,New York,10,53.88,259,1
75277,Customer_75277,53,Female,New York,22,82.06,107,1
75278,Customer_75278,53,Male,New York,9,94.78,299,0
75279,Customer_75279,65,Male,Los Angeles,5,37.97,453,1
75280,Customer_75280,61,Male,Chicago,20,47.71,64,0
75281,Customer_75281,37,Female,Los Angeles,8,32.68,379,1
75282,Customer_75282,47,Female,Houston,8,67.12,311,0
75283,Customer_75283,62,Female,Los Angeles,7,87.41,408,0
75284,Customer_75284,26,Female,New York,5,62.75,258,1
75285,Customer_75285,50,Female,Los Angeles,16,55.19,345,0
75286,Customer_75286,49,Female,Houston,10,52.23,313,0
75287,Customer_75287,60,Male,Houston,20,43.73,392,0
75288,Customer_75288,21,Male,Houston,11,88.64,80,0
75289,Customer_75289,66,Female,New York,5,96.02,103,1
75290,Customer_75290,28,Female,Houston,6,61.07,112,0
75291,Customer_75291,61,Female,Houston,17,70.42,273,1
75292,Customer_75292,37,Male,Houston,22,43.25,131,1
75293,Customer_75293,47,Male,Miami,10,62.53,334,0
75294,Customer_75294,67,Male,Miami,16,31.26,221,0
75295,Customer_75295,24,Male,Miami,2,85.56,122,0
75296,Customer_75296,53,Female,New York,4,55.73,218,0
75297,Customer_75297,34,Male,Los Angeles,12,73.75,223,1
75298,Customer_75298,41,Female,Chicago,20,98.9,439,0
75299,Customer_75299,66,Female,Chicago,13,76.01,441,0
75300,Customer_75300,23,Male,Houston,20,91.0,265,1
75301,Customer_75301,32,Female,Los Angeles,20,44.4,416,1
75302,Customer_75302,63,Male,Chicago,5,49.37,134,0
75303,Customer_75303,25,Male,Chicago,5,86.04,264,1
75304,Customer_75304,27,Male,Miami,6,98.44,445,1
75305,Customer_75305,27,Female,Miami,5,47.26,330,0
75306,Customer_75306,62,Female,New York,14,97.31,358,0
75307,Customer_75307,59,Female,Houston,17,57.48,325,0
75308,Customer_75308,64,Male,Houston,9,62.65,399,0
75309,Customer_75309,30,Male,Miami,20,76.52,299,1
75310,Customer_75310,28,Female,Chicago,22,32.54,197,0
75311,Customer_75311,54,Male,New York,18,91.59,345,1
75312,Customer_75312,66,Male,Houston,12,35.48,447,1
75313,Customer_75313,54,Male,Miami,3,43.8,85,1
75314,Customer_75314,39,Female,Los Angeles,13,95.31,213,0
75315,Customer_75315,69,Male,Miami,19,50.88,292,1
75316,Customer_75316,59,Male,Miami,15,55.42,337,1
75317,Customer_75317,65,Male,Miami,2,59.08,341,1
75318,Customer_75318,19,Male,Los Angeles,21,76.52,233,0
75319,Customer_75319,62,Male,Houston,20,54.91,94,1
75320,Customer_75320,49,Male,Miami,21,56.64,120,1
75321,Customer_75321,53,Female,Los Angeles,20,58.52,105,1
75322,Customer_75322,31,Male,Miami,22,99.84,275,1
75323,Customer_75323,22,Female,Chicago,6,57.19,320,0
75324,Customer_75324,53,Female,New York,7,49.47,130,1
75325,Customer_75325,40,Male,Miami,11,50.13,295,1
75326,Customer_75326,57,Male,Houston,4,30.26,109,1
75327,Customer_75327,25,Male,Los Angeles,9,89.73,283,1
75328,Customer_75328,21,Female,Los Angeles,4,33.92,453,1
75329,Customer_75329,29,Male,Miami,9,35.84,86,0
75330,Customer_75330,37,Male,Houston,1,59.14,370,0
75331,Customer_75331,18,Female,Chicago,13,97.25,391,0
75332,Customer_75332,59,Male,Chicago,11,32.12,198,1
75333,Customer_75333,19,Male,New York,20,55.78,287,0
75334,Customer_75334,67,Male,New York,21,93.83,115,0
75335,Customer_75335,31,Male,New York,16,69.02,197,1
75336,Customer_75336,50,Female,Chicago,2,84.66,60,1
75337,Customer_75337,50,Male,New York,10,54.14,232,0
75338,Customer_75338,24,Male,Los Angeles,3,86.47,214,0
75339,Customer_75339,66,Female,Los Angeles,2,61.2,228,1
75340,Customer_75340,66,Female,Los Angeles,5,71.48,230,0
75341,Customer_75341,68,Female,Los Angeles,20,73.06,450,0
75342,Customer_75342,35,Male,Chicago,9,55.64,375,1
75343,Customer_75343,39,Female,Miami,20,85.52,164,1
75344,Customer_75344,50,Female,New York,23,33.15,409,1
75345,Customer_75345,46,Female,Miami,11,96.46,368,1
75346,Customer_75346,18,Male,Los Angeles,6,81.63,463,1
75347,Customer_75347,35,Female,New York,20,82.45,336,0
75348,Customer_75348,18,Female,New York,22,90.17,484,1
75349,Customer_75349,54,Female,Los Angeles,5,79.12,138,0
75350,Customer_75350,49,Female,Chicago,19,99.34,122,1
75351,Customer_75351,38,Male,New York,4,85.95,422,0
75352,Customer_75352,57,Female,Chicago,6,60.82,273,1
75353,Customer_75353,65,Female,Miami,21,89.65,477,1
75354,Customer_75354,37,Female,New York,8,71.56,332,0
75355,Customer_75355,40,Female,Los Angeles,24,82.46,232,0
75356,Customer_75356,51,Female,Los Angeles,18,86.82,290,0
75357,Customer_75357,63,Female,Los Angeles,4,58.83,485,0
75358,Customer_75358,70,Male,Houston,14,86.8,459,1
75359,Customer_75359,29,Female,Miami,23,37.71,251,0
75360,Customer_75360,28,Female,Chicago,1,32.18,69,0
75361,Customer_75361,55,Female,Miami,7,30.04,394,1
75362,Customer_75362,41,Female,Los Angeles,16,38.73,52,1
75363,Customer_75363,58,Male,Houston,1,81.34,154,1
75364,Customer_75364,29,Female,New York,18,69.38,65,1
75365,Customer_75365,25,Male,Los Angeles,5,57.89,107,1
75366,Customer_75366,32,Female,Chicago,7,92.25,292,1
75367,Customer_75367,61,Male,Chicago,11,62.02,265,0
75368,Customer_75368,57,Male,New York,24,42.26,337,1
75369,Customer_75369,61,Female,Houston,4,89.88,210,0
75370,Customer_75370,28,Female,New York,11,57.99,155,0
75371,Customer_75371,57,Female,Chicago,16,48.47,263,1
75372,Customer_75372,22,Male,Houston,22,68.86,333,1
75373,Customer_75373,20,Female,Miami,5,92.18,195,1
75374,Customer_75374,48,Male,Miami,20,57.05,357,0
75375,Customer_75375,26,Male,Miami,9,62.42,425,1
75376,Customer_75376,45,Female,Chicago,21,89.52,87,1
75377,Customer_75377,42,Male,Miami,2,70.46,403,0
75378,Customer_75378,19,Male,Houston,12,40.37,403,0
75379,Customer_75379,55,Male,New York,22,65.11,388,0
75380,Customer_75380,65,Male,Los Angeles,19,39.24,153,0
75381,Customer_75381,46,Male,Los Angeles,6,73.6,337,0
75382,Customer_75382,65,Male,New York,5,46.57,159,1
75383,Customer_75383,67,Male,Miami,6,80.67,445,1
75384,Customer_75384,24,Female,Chicago,1,77.42,197,0
75385,Customer_75385,48,Male,New York,11,30.41,470,1
75386,Customer_75386,57,Female,New York,10,51.05,496,1
75387,Customer_75387,30,Female,Miami,23,83.44,139,0
75388,Customer_75388,50,Female,Los Angeles,21,48.64,187,1
75389,Customer_75389,35,Female,Miami,10,87.41,233,0
75390,Customer_75390,48,Female,Houston,1,30.1,121,1
75391,Customer_75391,56,Female,Houston,24,50.97,352,0
75392,Customer_75392,24,Female,Miami,11,59.8,226,1
75393,Customer_75393,58,Male,Chicago,1,93.76,439,1
75394,Customer_75394,20,Female,Houston,22,41.4,476,1
75395,Customer_75395,27,Female,Miami,24,89.0,253,1
75396,Customer_75396,22,Female,Houston,14,51.95,243,1
75397,Customer_75397,62,Female,Houston,21,63.37,404,0
75398,Customer_75398,39,Female,Chicago,3,37.93,253,0
75399,Customer_75399,30,Female,Chicago,12,34.33,202,1
75400,Customer_75400,70,Female,Miami,6,34.72,401,0
75401,Customer_75401,52,Female,Houston,3,74.2,252,0
75402,Customer_75402,38,Female,New York,8,30.55,182,0
75403,Customer_75403,65,Male,Chicago,15,70.25,356,1
75404,Customer_75404,40,Male,Los Angeles,23,99.03,360,1
75405,Customer_75405,40,Female,Chicago,12,67.55,402,0
75406,Customer_75406,61,Female,Houston,1,55.69,379,0
75407,Customer_75407,45,Female,New York,1,39.71,308,0
75408,Customer_75408,18,Female,New York,23,33.06,340,0
75409,Customer_75409,58,Female,Houston,4,98.49,486,0
75410,Customer_75410,34,Female,Houston,11,45.34,118,1
75411,Customer_75411,41,Female,New York,3,80.95,430,1
75412,Customer_75412,30,Female,Houston,11,80.88,451,1
75413,Customer_75413,51,Female,New York,19,81.72,114,1
75414,Customer_75414,21,Female,Miami,10,74.41,294,0
75415,Customer_75415,18,Male,Chicago,6,59.61,355,0
75416,Customer_75416,20,Male,Chicago,22,60.18,190,0
75417,Customer_75417,43,Male,Houston,16,57.92,348,1
75418,Customer_75418,65,Male,Los Angeles,20,40.06,320,0
75419,Customer_75419,58,Female,Los Angeles,2,73.88,307,0
75420,Customer_75420,41,Male,New York,2,75.72,324,1
75421,Customer_75421,54,Female,Los Angeles,11,90.99,355,1
75422,Customer_75422,49,Female,Miami,6,99.41,229,1
75423,Customer_75423,29,Female,Houston,16,40.18,68,1
75424,Customer_75424,30,Male,Houston,6,44.09,118,1
75425,Customer_75425,54,Male,Miami,1,34.59,295,1
75426,Customer_75426,26,Female,Miami,9,62.89,404,0
75427,Customer_75427,43,Male,New York,21,69.63,492,0
75428,Customer_75428,56,Male,New York,19,92.47,139,1
75429,Customer_75429,57,Female,New York,22,58.74,193,0
75430,Customer_75430,35,Female,Miami,20,71.95,369,0
75431,Customer_75431,49,Female,New York,7,47.74,279,1
75432,Customer_75432,63,Female,New York,14,58.68,259,0
75433,Customer_75433,67,Female,Houston,6,49.93,213,0
75434,Customer_75434,64,Male,Los Angeles,19,32.75,407,1
75435,Customer_75435,18,Male,Chicago,15,97.25,401,1
75436,Customer_75436,46,Female,Los Angeles,11,65.92,329,1
75437,Customer_75437,68,Male,Los Angeles,4,52.89,322,1
75438,Customer_75438,59,Female,Chicago,12,30.48,276,1
75439,Customer_75439,48,Male,Houston,8,56.41,377,0
75440,Customer_75440,33,Female,Chicago,1,95.27,444,0
75441,Customer_75441,30,Male,Miami,10,67.68,304,0
75442,Customer_75442,59,Female,New York,4,82.74,392,1
75443,Customer_75443,68,Female,Los Angeles,5,80.77,300,0
75444,Customer_75444,38,Female,New York,17,49.62,329,0
75445,Customer_75445,54,Male,Houston,7,77.11,455,0
75446,Customer_75446,31,Female,Miami,21,37.18,196,1
75447,Customer_75447,39,Male,Houston,9,71.23,179,1
75448,Customer_75448,20,Female,Chicago,17,74.94,158,0
75449,Customer_75449,58,Female,Los Angeles,24,32.64,54,0
75450,Customer_75450,51,Female,New York,2,81.91,349,1
75451,Customer_75451,67,Female,Houston,16,56.15,465,1
75452,Customer_75452,20,Female,New York,5,43.53,432,1
75453,Customer_75453,37,Female,Los Angeles,15,61.1,283,1
75454,Customer_75454,28,Male,Miami,17,94.06,476,0
75455,Customer_75455,45,Female,New York,19,33.91,490,0
75456,Customer_75456,56,Male,Los Angeles,19,83.2,465,0
75457,Customer_75457,30,Female,New York,23,56.96,194,0
75458,Customer_75458,24,Male,Miami,2,57.73,101,0
75459,Customer_75459,67,Female,Miami,23,94.93,370,1
75460,Customer_75460,35,Female,Houston,20,95.01,491,1
75461,Customer_75461,24,Male,Houston,23,42.45,494,1
75462,Customer_75462,64,Female,Los Angeles,1,39.26,59,1
75463,Customer_75463,52,Male,New York,4,46.6,420,0
75464,Customer_75464,56,Male,Chicago,8,70.49,84,0
75465,Customer_75465,24,Female,Houston,23,93.58,73,0
75466,Customer_75466,36,Male,Miami,12,81.39,279,1
75467,Customer_75467,37,Male,New York,2,54.03,159,1
75468,Customer_75468,28,Female,Miami,14,48.54,57,1
75469,Customer_75469,26,Male,Miami,1,90.81,382,1
75470,Customer_75470,69,Female,New York,8,89.95,468,1
